PLD_REALTIMECLOCK,NAV_RESOURCE,NAV_LONGITUDE,NAV_LATITUDE,NAV_DEPTH,NAV_HEADING,SD_CARD_USAGE,SSD_USAGE,ACQUISITION_FREQ,RECORDING,LEGATO_CONDUCTIVITY,LEGATO_TEMPERATURE,LEGATO_PRESSURE,LEGATO_SALINITY,LEGATO_CONDTEMP,LEGATO_CODA_DO,LEGATO_CODA_TEMPERATURE,LEGATO_CODA_CORR_PHASE,LEGATO_SOUND_VELOCITY,FLBBCD_CHL_COUNT,FLBBCD_CHL_SCALED,FLBBCD_CDOM_COUNT,FLBBCD_CDOM_SCALED,FLBBCD_BB_700_COUNT,FLBBCD_BB_700_SCALED,User_Field1,User_Field2,User_Field3,User_Field4,User_Field5,User_Field6,User_Field7,User_Field8,User_Field9,User_Field10,BS_HEADING,BS_ZB,BS_ZT,BS_PU,BS_PD,BS_BU,BS_BD,BS_SR,BS_ALTIMETER.ENABLE,BS_ALTIMETER.VALUE,BS_CURRENT.CORRECTION.ENABLE,source_file,file_number
2025-03-04 06:47:48.295,119.0,-1759.667,2837.093,0.2,342.0,249033.7,249033.7,192000,,50.1098,19.9033,1.1999,36.8883,19.3422,242.714,19.9097,22.7478,1523.3296,70.0,0.2178,71.0,1.818,141.0,0.000278642,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.160,160
2025-03-04 06:47:49.297,,,,,,249034.2,249031.57,192000,,50.1112,19.9052,1.1854,36.8877,19.3481,243.2439,19.9115,22.7279,1523.3339,69.0,0.2057,71.0,1.818,133.0,0.000254146,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.160,160
2025-03-04 06:47:50.299,,,,,,249031.57,249031.57,192000,0.0,50.1113,19.9038,1.2438,36.8891,19.3501,242.4739,19.9117,22.756,1523.3326,72.0,0.242,72.0,1.9089,159.0,0.000333758,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.160,160
2025-03-04 06:47:51.300,,,,,,249031.57,249031.57,192000,,50.1104,19.9044,1.2676,36.8878,19.3501,242.4535,19.9092,22.7576,1523.3332,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.160,160
2025-03-04 06:47:52.300,,,,,,249031.57,249031.57,192000,,50.1077,19.9032,1.3246,36.8866,19.3501,242.5065,19.9102,22.7554,1523.3295,68.0,0.1936,71.0,1.818,130.0,0.00024496,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.160,160
2025-03-04 06:47:53.301,,,,,,249031.57,249031.57,192000,,50.1091,19.9032,1.3794,36.8877,19.3501,243.0161,19.912,22.7361,1523.3316,66.0,0.1694,70.0,1.7271,129.0,0.000241898,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.160,160
2025-03-04 06:47:54.299,,,,,,249031.57,249031.57,192000,,50.106,19.9027,1.3868,36.8856,19.354,243.6491,19.9133,22.7127,1523.328,72.0,0.242,71.0,1.818,134.0,0.000257208,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.160,160
2025-03-04 06:47:55.299,,,,,,249031.57,249031.57,192000,,50.1056,19.9029,1.3825,36.8851,19.352,242.9448,19.9126,22.7387,1523.3279,71.0,0.2299,70.0,1.7271,128.0,0.000238836,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.160,160
2025-03-04 06:47:56.299,,,,,,249031.57,249031.57,192000,,50.1085,19.9034,1.4005,36.887,19.354,243.0059,19.9119,22.7366,1523.3318,71.0,0.2299,71.0,1.818,130.0,0.00024496,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.160,160
2025-03-04 06:47:57.299,,,,,,249031.57,249031.57,192000,,50.1066,19.9032,1.3613,36.8857,19.3559,242.7334,19.9126,22.7464,1523.3291,71.0,0.2299,72.0,1.9089,129.0,0.000241898,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.160,160
2025-03-04 06:47:58.300,,,,,,249031.57,249031.57,192000,,50.1094,19.9031,1.3359,36.8881,19.354,241.7328,19.9118,22.7833,1523.3311,71.0,0.2299,71.0,1.818,128.0,0.000238836,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.160,160
2025-03-04 06:47:59.299,,,,,,249031.57,249031.57,192000,,50.1114,19.9027,1.3456,36.89,19.3559,242.8269,19.911,22.7432,1523.3323,70.0,0.2178,70.0,1.7271,128.0,0.000238836,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.160,160
2025-03-04 06:48:00.300,,,,,,249031.57,249031.57,192000,,50.1109,19.9029,1.2822,36.8894,19.3598,242.4089,19.9116,22.7583,1523.3311,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.160,160
2025-03-04 06:48:01.299,,,,,,249031.57,-1.0,192000,,50.1101,19.9033,1.3002,36.8885,19.3579,243.7184,19.9108,22.7108,1523.3315,72.0,0.242,71.0,1.818,130.0,0.00024496,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.160,160
2025-03-04 06:48:02.300,,,,,,249031.57,-1.0,192000,,50.1101,19.9035,1.2728,36.8883,19.3638,242.1714,19.9108,22.7674,1523.3314,70.0,0.2178,72.0,1.9089,129.0,0.000241898,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.160,160
2025-03-04 06:48:03.299,,,,,,249031.58,-1.0,192000,,50.111,19.9028,1.222,36.8897,19.3638,243.3827,19.9125,22.7224,1523.3302,69.0,0.2057,71.0,1.818,142.0,0.000281704,,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.160,160
2025-03-04 06:48:04.299,,,,,,249031.58,-1.0,192000,,50.1102,19.9017,1.2369,36.89,19.3657,242.0538,19.9127,22.771,1523.3277,69.0,0.2057,71.0,1.818,132.0,0.000251084,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.160,160
2025-03-04 06:48:05.299,,,,,,249031.58,-1.0,192000,,50.1098,19.9017,1.2104,36.8897,19.3657,243.3945,19.9117,22.7222,1523.3269,71.0,0.2299,70.0,1.7271,130.0,0.00024496,,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.160,160
2025-03-04 06:48:06.297,,,,,,249031.58,-1.0,192000,,50.1103,19.9005,1.195,36.8911,19.3638,242.6037,19.9083,22.7521,1523.3249,70.0,0.2178,70.0,1.7271,133.0,0.000254146,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.160,160
2025-03-04 06:48:07.297,,,,,,249031.59,-1.0,192000,,50.1086,19.9017,1.2649,36.8886,19.3618,241.7869,19.9087,22.7821,1523.3266,70.0,0.2178,72.0,1.9089,134.0,0.000257208,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.160,160
2025-03-04 06:48:08.297,,,,,,249031.59,-1.0,192000,0.0,50.1103,19.9019,1.2703,36.8899,19.3657,243.3023,19.9054,22.7275,1523.3287,69.0,0.2057,71.0,1.818,125.0,0.00022965,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.160,160
2025-03-04 06:48:09.298,,,,,,249031.6,-1.0,192000,,50.1095,19.9026,1.3085,36.8886,19.3696,242.8401,19.9058,22.7444,1523.3298,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.160,160
2025-03-04 06:48:10.300,,,,,,249031.6,-1.0,192000,,50.113,19.9041,1.419,36.8901,19.3696,242.8603,19.9067,22.7433,1523.3375,67.0,0.1815,69.0,1.6362,134.0,0.000257208,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.160,160
2025-03-04 06:48:11.299,,,,,,249031.6,-1.0,192000,,50.1125,19.9052,1.3936,36.8888,19.3716,242.585,19.9083,22.753,1523.3386,71.0,0.2299,70.0,1.7271,128.0,0.000238836,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.160,160
2025-03-04 06:48:12.299,,,,,,249031.6,-1.0,192000,,50.1117,19.9033,1.4157,36.8898,19.3696,243.3935,19.909,22.7232,1523.3349,67.0,0.1815,71.0,1.818,127.0,0.000235774,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.160,160
2025-03-04 06:48:13.300,,,,,,249031.6,-1.0,192000,,50.1095,19.9018,1.4185,36.8892,19.3716,243.6371,19.9104,22.7139,1523.3301,69.0,0.2057,71.0,1.818,132.0,0.000251084,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.160,160
2025-03-04 06:48:14.299,,,,,,249031.6,-1.0,192000,,50.1097,19.9012,1.4351,36.8899,19.3716,242.8453,19.9112,22.7425,1523.3295,70.0,0.2178,69.0,1.6362,127.0,0.000235774,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.160,160
2025-03-04 06:48:15.301,,,,,,,249031.6,192000,,50.108,19.9011,1.4618,36.8887,19.3755,242.5826,19.9113,22.7522,1523.3283,70.0,0.2178,72.0,1.9089,123.0,0.000223526,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.160,160
2025-03-04 06:48:16.300,,,,,,249031.6,249031.6,192000,,50.1077,19.9042,1.3751,36.8857,19.3716,242.7605,19.9108,22.746,1523.3321,69.0,0.2057,71.0,1.818,128.0,0.000238836,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.160,160
2025-03-04 06:48:17.299,,,,,,249031.6,249031.6,192000,,50.1127,19.9053,1.3508,36.8888,19.3755,241.8747,19.9098,22.7786,1523.3382,69.0,0.2057,72.0,1.9089,127.0,0.000235774,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.160,160
