PLD_REALTIMECLOCK,NAV_RESOURCE,NAV_LONGITUDE,NAV_LATITUDE,NAV_DEPTH,NAV_HEADING,SD_CARD_USAGE,SSD_USAGE,ACQUISITION_FREQ,RECORDING,LEGATO_CONDUCTIVITY,LEGATO_TEMPERATURE,LEGATO_PRESSURE,LEGATO_SALINITY,LEGATO_CONDTEMP,LEGATO_CODA_DO,LEGATO_CODA_TEMPERATURE,LEGATO_CODA_CORR_PHASE,LEGATO_SOUND_VELOCITY,FLBBCD_CHL_COUNT,FLBBCD_CHL_SCALED,FLBBCD_CDOM_COUNT,FLBBCD_CDOM_SCALED,FLBBCD_BB_700_COUNT,FLBBCD_BB_700_SCALED,User_Field1,User_Field2,User_Field3,User_Field4,User_Field5,User_Field6,User_Field7,User_Field8,User_Field9,User_Field10,BS_HEADING,BS_ZB,BS_ZT,BS_PU,BS_PD,BS_BU,BS_BD,BS_SR,BS_ALTIMETER.ENABLE,BS_ALTIMETER.VALUE,BS_CURRENT.CORRECTION.ENABLE,source_file,file_number
2025-02-16 10:27:51.540,119.0,-1801.652,2837.814,-0.2,299.0,247684.0,-1.0,192000,0.0,50.9583,20.5543,1.5047,37.0151,20.4287,234.8617,20.5555,22.849,1525.2561,55.0,0.0363,70.0,1.7271,103.0,0.000162286,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.46,46
2025-02-16 10:27:52.757,,,,,,247683.47,-1.0,192000,0.0,50.9612,20.5524,1.5531,37.0191,20.4306,236.9219,20.5548,22.7713,1525.2563,54.0,0.0242,69.0,1.6362,105.0,0.00016841,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.46,46
2025-02-16 10:27:53.759,,,,,,247683.47,-1.0,192000,0.0,50.9665,20.5518,1.5453,37.024,20.4326,234.6887,20.5536,22.8556,1525.26,52.0,0.0,69.0,1.6362,103.0,0.000162286,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.46,46
2025-02-16 10:27:54.757,,,,,,247683.47,-1.0,192000,0.0,50.9619,20.5556,1.5297,37.017,20.4326,236.077,20.5535,22.8036,1525.2622,54.0,0.0242,72.0,1.9089,110.0,0.00018372,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.46,46
2025-02-16 10:27:55.759,,,,,,247683.47,-1.0,192000,0.0,50.9597,20.5549,1.5622,37.0157,20.4306,236.3852,20.5535,22.7921,1525.2594,50.0,-0.0242,64.0,1.1817,101.0,0.000156162,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.46,46
2025-02-16 10:27:56.759,,,,,,247683.47,-1.0,192000,0.0,50.9633,20.5532,1.5081,37.0202,20.4326,235.1243,20.5533,22.8394,1525.2589,50.0,-0.0242,69.0,1.6362,100.0,0.0001531,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.46,46
2025-02-16 10:27:57.758,,,,,,247683.47,-1.0,192000,0.0,50.9648,20.5578,1.5366,37.0173,20.4326,236.0701,20.553,22.804,1525.2686,54.0,0.0242,74.0,2.0907,109.0,0.000180658,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.46,46
2025-02-16 10:27:58.759,,,,,,247683.47,-1.0,192000,0.0,50.9629,20.5555,1.5509,37.0178,20.4345,235.8279,20.5526,22.8132,1525.2632,49.0,-0.0363,70.0,1.7271,109.0,0.000180658,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.46,46
2025-02-16 10:27:59.759,,,,,,247683.47,-1.0,192000,0.0,50.9644,20.5536,1.5152,37.0208,20.4326,236.995,20.5528,22.7691,1525.2608,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.46,46
2025-02-16 10:28:00.758,,,,,,247683.47,-1.0,192000,0.0,50.9634,20.5531,1.4648,37.0204,20.4326,235.5004,20.5537,22.8251,1525.2581,56.0,0.0484,67.0,1.4544,111.0,0.000186782,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.46,46
