PLD_REALTIMECLOCK,NAV_RESOURCE,NAV_LONGITUDE,NAV_LATITUDE,NAV_DEPTH,NAV_HEADING,SD_CARD_USAGE,SSD_USAGE,ACQUISITION_FREQ,RECORDING,LEGATO_CONDUCTIVITY,LEGATO_TEMPERATURE,LEGATO_PRESSURE,LEGATO_SALINITY,LEGATO_CONDTEMP,LEGATO_CODA_DO,LEGATO_CODA_TEMPERATURE,LEGATO_CODA_CORR_PHASE,LEGATO_SOUND_VELOCITY,FLBBCD_CHL_COUNT,FLBBCD_CHL_SCALED,FLBBCD_CDOM_COUNT,FLBBCD_CDOM_SCALED,FLBBCD_BB_700_COUNT,FLBBCD_BB_700_SCALED,User_Field1,User_Field2,User_Field3,User_Field4,User_Field5,User_Field6,User_Field7,User_Field8,User_Field9,User_Field10,BS_HEADING,BS_ZB,BS_ZT,BS_PU,BS_PD,BS_BU,BS_BD,BS_SR,BS_ALTIMETER.ENABLE,BS_ALTIMETER.VALUE,BS_CURRENT.CORRECTION.ENABLE,source_file,file_number
2025-02-12 19:27:44.585,119.0,-1758.037,2835.335,-0.4,343.0,76231.27,76231.27,192000.0,0.0,51.3448,20.9067,1.56,37.0225,20.3766,232.2868,20.8546,22.8626,1526.2155,56.0,0.0484,68.0,1.5453,95.0,0.00013779,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.9,9
2025-02-12 19:27:45.587,,,,,,76231.27,76231.27,192000.0,0.0,51.3487,20.9107,1.5354,37.0221,20.3805,231.2148,20.861,22.9019,1526.2253,58.0,0.0726,69.0,1.6362,98.0,0.000146976,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.9,9
2025-02-12 19:27:46.588,,,,,,76231.27,76231.27,192000.0,0.0,51.3412,20.909,1.5278,37.0175,20.3844,230.5975,20.8628,22.9254,1526.2155,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.9,9
2025-02-12 19:27:47.587,,,,,,76231.27,-1.0,192000.0,0.0,51.3426,20.9091,1.5269,37.0186,20.3863,231.2371,20.8688,22.8989,1526.217,55.0,0.0363,69.0,1.6362,94.0,0.000134728,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.9,9
2025-02-12 19:27:48.588,,,,,,,76231.27,192000.0,0.0,51.3375,20.9112,1.5302,37.0126,20.3844,230.7859,20.8786,22.9137,1526.216,55.0,0.0363,68.0,1.5453,97.0,0.000143914,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.9,9
2025-02-12 19:27:49.588,,,,,,76231.27,76231.27,192000.0,0.0,51.344,20.9026,1.5077,37.0254,20.3863,230.9158,20.8832,22.9066,1526.2068,55.0,0.0363,68.0,1.5453,95.0,0.00013779,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.9,9
2025-02-12 19:27:50.588,,,,,,76231.27,76231.27,192000.0,0.0,51.3431,20.9222,1.4984,37.0077,20.3863,231.7699,20.8853,22.8743,1526.2395,58.0,0.0726,70.0,1.7271,97.0,0.000143914,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.9,9
2025-02-12 19:27:51.587,,,,,,76231.27,76231.27,192000.0,0.0,51.3749,20.9306,1.4436,37.0261,20.3901,231.2516,20.885,22.8935,1526.2816,54.0,0.0242,69.0,1.6362,96.0,0.000140852,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.9,9
2025-02-12 19:27:52.587,,,,,,76231.27,-1.0,192000.0,0.0,51.3561,20.9271,1.4533,37.0139,20.3959,231.0994,20.8801,22.9014,1526.2588,55.0,0.0363,69.0,1.6362,96.0,0.000140852,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.9,9
2025-02-12 19:27:53.587,,,,,,76231.28,76231.28,192000.0,0.0,51.3722,20.9238,1.3996,37.0299,20.394,231.2958,20.8808,22.8927,1526.2669,56.0,0.0484,69.0,1.6362,98.0,0.000146976,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.9,9
2025-02-12 19:27:54.587,,,,,,76231.28,76231.28,192000.0,0.0,51.3603,20.9219,1.4021,37.0218,20.392,231.0168,20.8691,22.9073,1526.2528,56.0,0.0484,69.0,1.6362,93.0,0.000131666,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.9,9
2025-02-12 19:27:55.587,,,,,,76231.28,76231.28,192000.0,0.0,51.359,20.9216,1.3954,37.0211,20.3998,232.095,20.8631,22.8677,1526.2511,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.9,9
2025-02-12 19:27:56.587,,,,,,76231.28,76231.28,192000.0,0.0,51.3667,20.9254,1.3956,37.024,20.3998,231.6569,20.8605,22.8852,1526.2645,55.0,0.0363,69.0,1.6362,95.0,0.00013779,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.9,9
2025-02-12 19:27:57.587,,,,,,76231.28,76231.28,192000.0,0.0,51.3844,20.94,1.3808,37.0256,20.4017,231.5423,20.8645,22.8885,1526.3052,55.0,0.0363,68.0,1.5453,97.0,0.000143914,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.9,9
2025-02-12 19:27:58.588,,,,,,76231.28,-1.0,192000.0,0.0,51.371,20.9429,1.4112,37.0122,20.4036,230.6396,20.8619,22.9248,1526.2986,56.0,0.0484,69.0,1.6362,93.0,0.000131666,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.9,9
