PLD_REALTIMECLOCK,NAV_RESOURCE,NAV_LONGITUDE,NAV_LATITUDE,NAV_DEPTH,NAV_HEADING,SD_CARD_USAGE,SSD_USAGE,ACQUISITION_FREQ,RECORDING,LEGATO_CONDUCTIVITY,LEGATO_TEMPERATURE,LEGATO_PRESSURE,LEGATO_SALINITY,LEGATO_CONDTEMP,LEGATO_CODA_DO,LEGATO_CODA_TEMPERATURE,LEGATO_CODA_CORR_PHASE,LEGATO_SOUND_VELOCITY,FLBBCD_CHL_COUNT,FLBBCD_CHL_SCALED,FLBBCD_CDOM_COUNT,FLBBCD_CDOM_SCALED,FLBBCD_BB_700_COUNT,FLBBCD_BB_700_SCALED,User_Field1,User_Field2,User_Field3,User_Field4,User_Field5,User_Field6,User_Field7,User_Field8,User_Field9,User_Field10,BS_HEADING,BS_ZB,BS_ZT,BS_PU,BS_PD,BS_BU,BS_BD,BS_SR,BS_ALTIMETER.ENABLE,BS_ALTIMETER.VALUE,BS_CURRENT.CORRECTION.ENABLE,source_file,file_number
2025-02-28 09:20:12.194,119.0,-1801.123,2836.822,0.1,14.0,248771.53,-1.0,192000,,50.0406,19.8262,1.4365,36.8987,19.4185,242.6212,19.8295,22.7739,1523.1323,50.0,-0.0242,73.0,1.9998,49.0,-3.062e-06,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.137,137
2025-02-28 09:20:13.465,,,,,,248769.23,-1.0,192000,,50.045,19.8273,1.4324,36.9014,19.4185,242.9036,19.828,22.7638,1523.1383,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.137,137
2025-02-28 09:20:14.465,,,,,,248769.23,-1.0,192000,,50.0457,19.8272,1.3909,36.9021,19.4185,243.1296,19.8295,22.7551,1523.1381,50.0,-0.0242,69.0,1.6362,49.0,-3.062e-06,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.137,137
2025-02-28 09:20:15.464,,,,,,248769.23,-1.0,192000,,50.0453,19.8284,1.4513,36.9007,19.4205,243.6721,19.8298,22.7353,1523.1409,50.0,-0.0242,65.0,1.2726,49.0,-3.062e-06,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.137,137
2025-02-28 09:20:16.467,,,,,,248769.23,-1.0,192000,,50.0445,19.8289,1.3894,36.8995,19.4244,243.1778,19.8304,22.7532,1523.1399,50.0,-0.0242,65.0,1.2726,49.0,-3.062e-06,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.137,137
2025-02-28 09:20:17.464,,,,,,248769.23,-1.0,192000,,50.0402,19.8287,1.3689,36.8962,19.4205,244.2272,19.8315,22.7148,1523.1353,50.0,-0.0242,72.0,1.9089,49.0,-3.062e-06,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.137,137
2025-02-28 09:20:18.465,,,,,,248769.23,-1.0,192000,,50.0401,19.8273,1.3803,36.8974,19.4224,242.362,19.833,22.7824,1523.133,50.0,-0.0242,67.0,1.4544,49.0,-3.062e-06,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.137,137
2025-02-28 09:20:19.465,,,,,,248769.23,-1.0,192000,,50.0397,19.8257,1.3305,36.8985,19.4283,243.0921,19.8341,22.7552,1523.1289,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.137,137
2025-02-28 09:20:20.465,,,,,,248769.23,-1.0,192000,,50.0392,19.825,1.2417,36.8987,19.4283,243.4063,19.8349,22.7434,1523.1258,50.0,-0.0242,71.0,1.818,49.0,-3.062e-06,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.137,137
2025-02-28 09:20:21.464,,,,,,248769.23,-1.0,192000,,50.0396,19.8237,1.2048,36.9002,19.4244,242.5635,19.8349,22.7742,1523.1232,50.0,-0.0242,70.0,1.7271,49.0,-3.062e-06,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.137,137
