PLD_REALTIMECLOCK,NAV_RESOURCE,NAV_LONGITUDE,NAV_LATITUDE,NAV_DEPTH,NAV_HEADING,SD_CARD_USAGE,SSD_USAGE,ACQUISITION_FREQ,RECORDING,LEGATO_CONDUCTIVITY,LEGATO_TEMPERATURE,LEGATO_PRESSURE,LEGATO_SALINITY,LEGATO_CONDTEMP,LEGATO_CODA_DO,LEGATO_CODA_TEMPERATURE,LEGATO_CODA_CORR_PHASE,LEGATO_SOUND_VELOCITY,FLBBCD_CHL_COUNT,FLBBCD_CHL_SCALED,FLBBCD_CDOM_COUNT,FLBBCD_CDOM_SCALED,FLBBCD_BB_700_COUNT,FLBBCD_BB_700_SCALED,User_Field1,User_Field2,User_Field3,User_Field4,User_Field5,User_Field6,User_Field7,User_Field8,User_Field9,User_Field10,BS_HEADING,BS_ZB,BS_ZT,BS_PU,BS_PD,BS_BU,BS_BD,BS_SR,BS_ALTIMETER.ENABLE,BS_ALTIMETER.VALUE,BS_CURRENT.CORRECTION.ENABLE,source_file,file_number
2025-03-05 11:04:16.334,119.0,-1757.902,2837.991,-0.2,135.0,249141.84,249141.86,192000,,50.2973,20.0559,1.3891,36.9091,19.9137,242.956,20.0579,22.6954,1523.7761,65.0,0.1573,71.0,1.818,121.0,0.000217402,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.173,173
2025-03-05 11:04:17.545,,,,,,249141.64,-1.0,192000,,50.2996,20.0566,1.371,36.9103,19.9156,243.8868,20.0605,22.6606,1523.7791,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.173,173
2025-03-05 11:04:18.544,,,,,,249141.64,-1.0,192000,,50.2981,20.0564,1.324,36.9093,19.9176,242.8997,20.0692,22.6941,1523.7766,62.0,0.121,74.0,2.0907,126.0,0.000232712,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.173,173
2025-03-05 11:04:19.545,,,,,,,249141.64,192000,,50.3023,20.0583,1.3303,36.9111,19.9195,243.4549,20.0625,22.6757,1523.784,69.0,0.2057,72.0,1.9089,134.0,0.000257208,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.173,173
2025-03-05 11:04:20.545,,,,,,249141.64,249141.64,192000,,50.3033,20.056,1.3142,36.9139,19.9118,241.875,20.065,22.7326,1523.7805,57.0,0.0605,70.0,1.7271,128.0,0.000238836,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.173,173
2025-03-05 11:04:21.546,,,,,,249141.64,249141.64,192000,,50.2993,20.0558,1.3199,36.9108,19.9176,243.7757,20.0624,22.6641,1523.7766,70.0,0.2178,68.0,1.5453,128.0,0.000238836,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.173,173
2025-03-05 11:04:22.546,,,,,,249141.64,249141.64,192000,,50.2986,20.0552,1.3309,36.9108,19.9176,243.1611,20.0593,22.6874,1523.7751,60.0,0.0968,70.0,1.7271,131.0,0.000248022,,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.173,173
2025-03-05 11:04:23.546,,,,,,249141.64,249141.64,192000,,50.2989,20.0556,1.3225,36.9106,19.9195,241.676,20.0606,22.7414,1523.7758,67.0,0.1815,72.0,1.9089,128.0,0.000238836,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.173,173
2025-03-05 11:04:24.545,,,,,,249141.64,249141.64,192000,,50.3016,20.0551,1.3826,36.9133,19.9215,241.1669,20.0582,22.7608,1523.7785,61.0,0.1089,67.0,1.4544,136.0,0.000263332,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.173,173
2025-03-05 11:04:25.543,,,,,,249141.64,249141.64,192000,,50.3028,20.0552,1.3826,36.9143,19.9215,241.06,20.0608,22.7639,1523.7799,60.0,0.0968,70.0,1.7271,152.0,0.000312324,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.173,173
