PLD_REALTIMECLOCK,NAV_RESOURCE,NAV_LONGITUDE,NAV_LATITUDE,NAV_DEPTH,NAV_HEADING,SD_CARD_USAGE,SSD_USAGE,ACQUISITION_FREQ,RECORDING,LEGATO_CONDUCTIVITY,LEGATO_TEMPERATURE,LEGATO_PRESSURE,LEGATO_SALINITY,LEGATO_CONDTEMP,LEGATO_CODA_DO,LEGATO_CODA_TEMPERATURE,LEGATO_CODA_CORR_PHASE,LEGATO_SOUND_VELOCITY,FLBBCD_CHL_COUNT,FLBBCD_CHL_SCALED,FLBBCD_CDOM_COUNT,FLBBCD_CDOM_SCALED,FLBBCD_BB_700_COUNT,FLBBCD_BB_700_SCALED,User_Field1,User_Field2,User_Field3,User_Field4,User_Field5,User_Field6,User_Field7,User_Field8,User_Field9,User_Field10,BS_HEADING,BS_ZB,BS_ZT,BS_PU,BS_PD,BS_BU,BS_BD,BS_SR,BS_ALTIMETER.ENABLE,BS_ALTIMETER.VALUE,BS_CURRENT.CORRECTION.ENABLE,source_file,file_number
2025-02-22 08:40:00.603,119.0,-1800.308,2836.505,-0.0,45.0,248211.82,-1.0,192000,,50.3832,20.1109,1.4762,36.9316,19.7873,240.3855,20.1203,22.7708,1523.9537,50.0,-0.0242,96.0,4.0905,49.0,-3.062e-06,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.102,102
2025-02-22 08:40:01.777,,,,,,248208.84,-1.0,192000,0.0,,,,,,,,,,-37.0,-1.0769,69.0,1.6362,106.0,0.000171472,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.102,102
2025-02-22 08:40:02.779,,,,,,248208.84,-1.0,192000,,50.3874,20.1142,1.7243,36.932,19.7873,241.4869,20.1185,22.7308,1523.9673,83.0,0.3751,65.0,1.2726,137.0,0.000266394,,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.102,102
2025-02-22 08:40:03.780,,,,,,248208.84,-1.0,192000,,50.3855,20.1149,1.7438,36.9298,19.7893,240.306,20.119,22.7743,1523.9671,-10.0,-0.7502,66.0,1.3635,-10.0,-0.00018372,,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.102,102
2025-02-22 08:40:04.780,,,,,,248208.84,-1.0,192000,,50.3858,20.1137,1.8224,36.9312,19.7893,241.9836,20.119,22.7125,1523.9667,23.0,-0.3509,75.0,2.1816,166.0,0.000355192,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.102,102
2025-02-22 08:40:05.780,,,,,,248208.84,-1.0,192000,,50.3851,20.1126,1.8848,36.9315,19.7912,241.9723,20.1188,22.7129,1523.9651,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.102,102
2025-02-22 08:40:06.780,,,,,,248208.85,-1.0,192000,,50.3837,20.1131,1.9228,36.9299,19.7893,240.8032,20.1191,22.756,1523.9653,50.0,-0.0242,92.0,3.7269,49.0,-3.062e-06,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.102,102
2025-02-22 08:40:07.780,,,,,,248208.85,-1.0,192000,,50.3844,20.1132,1.9645,36.9304,19.7912,241.1435,20.119,22.7434,1523.9668,123.0,0.8591,51.0,0.0,193.0,0.000437866,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.102,102
2025-02-22 08:40:08.777,,,,,,248208.85,-1.0,192000,,50.3854,20.113,2.0083,36.9313,19.7912,240.5535,20.1193,22.7651,1523.968,50.0,-0.0242,109.0,5.2722,49.0,-3.062e-06,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.102,102
2025-02-22 08:40:09.777,,,,,,,248208.85,192000,,50.3836,20.1135,1.9613,36.9294,19.7951,241.1849,20.1199,22.7417,1523.9665,160.0,1.3068,23.0,-2.5452,-50.0,-0.0003062,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.102,102
2025-02-22 08:40:10.780,,,,,,248208.86,248208.86,192000,,50.3839,20.1123,1.9403,36.9307,19.797,240.1282,20.1198,22.7806,1523.9643,78.0,0.3146,60.0,0.8181,53.0,9.186e-06,,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.102,102
2025-02-22 08:40:11.780,,,,,,248208.86,248208.86,192000,,50.3832,20.1124,1.9045,36.9301,19.7931,240.7402,20.1196,22.7581,1523.9633,131.0,0.9559,62.0,0.9999,73.0,7.0426e-05,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.102,102
2025-02-22 08:40:12.780,,,,,,248208.86,248208.86,192000,,50.3844,20.1126,1.7959,36.931,19.7951,240.8763,20.1198,22.7529,1523.963,-97.0,-1.8029,69.0,1.6362,176.0,0.000385812,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.102,102
2025-02-22 08:40:13.778,,,,,,248208.86,248208.86,192000,,50.3849,20.1125,1.7461,36.9315,19.7931,240.0813,20.1197,22.7823,1523.9625,28.0,-0.2904,73.0,1.9998,143.0,0.000284766,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.102,102
2025-02-22 08:40:14.778,,,,,,248208.86,248208.86,192000,,50.3828,20.1125,1.7035,36.9297,19.7951,239.7204,20.1194,22.7959,1523.9598,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.102,102
2025-02-22 08:40:15.780,,,,,,248208.86,-1.0,192000,,50.3828,20.1122,1.6499,36.9301,19.7951,240.2799,20.1183,22.7754,1523.9585,50.0,-0.0242,63.0,1.0908,49.0,-3.062e-06,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.102,102
2025-02-22 08:40:16.780,,,,,,248208.86,-1.0,192000,,50.3867,20.1117,1.5002,36.9337,19.7912,240.5638,20.118,22.7648,1523.9587,24.0,-0.3388,98.0,4.2723,50.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.102,102
2025-02-22 08:40:17.777,,,,,,248208.86,-1.0,192000,,50.3863,20.1131,1.3991,36.9323,19.799,240.7321,20.1177,22.7587,1523.9592,102.0,0.605,46.0,-0.4545,76.0,7.9612e-05,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.102,102
2025-02-22 08:40:18.778,,,,,,248208.86,-1.0,192000,0.0,50.3862,20.1134,1.3372,36.9319,19.8009,240.948,20.118,22.7507,1523.9586,64.0,0.1452,78.0,2.4543,160.0,0.00033682,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.102,102
2025-02-22 08:40:19.780,,,,,,248208.87,-1.0,192000,,50.3844,20.1143,1.2946,36.9296,19.797,240.693,20.1179,22.7602,1523.9578,142.0,1.089,60.0,0.8181,-53.0,-0.000315386,,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.102,102
2025-02-22 08:40:20.778,,,,,,248208.87,-1.0,192000,,50.3857,20.1139,1.2934,36.9311,19.799,241.1625,20.1179,22.7428,1523.9583,51.0,-0.0121,74.0,2.0907,86.0,0.000110232,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.102,102
2025-02-22 08:40:21.779,,,,,,248208.87,-1.0,192000,,50.3849,20.1133,1.3049,36.9309,19.799,240.8317,20.1183,22.7549,1523.9567,49.0,-0.0363,72.0,1.9089,109.0,0.000180658,,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.102,102
