PLD_REALTIMECLOCK,NAV_RESOURCE,NAV_LONGITUDE,NAV_LATITUDE,NAV_DEPTH,NAV_HEADING,SD_CARD_USAGE,SSD_USAGE,ACQUISITION_FREQ,RECORDING,LEGATO_CONDUCTIVITY,LEGATO_TEMPERATURE,LEGATO_PRESSURE,LEGATO_SALINITY,LEGATO_CONDTEMP,LEGATO_CODA_DO,LEGATO_CODA_TEMPERATURE,LEGATO_CODA_CORR_PHASE,LEGATO_SOUND_VELOCITY,FLBBCD_CHL_COUNT,FLBBCD_CHL_SCALED,FLBBCD_CDOM_COUNT,FLBBCD_CDOM_SCALED,FLBBCD_BB_700_COUNT,FLBBCD_BB_700_SCALED,User_Field1,User_Field2,User_Field3,User_Field4,User_Field5,User_Field6,User_Field7,User_Field8,User_Field9,User_Field10,BS_HEADING,BS_ZB,BS_ZT,BS_PU,BS_PD,BS_BU,BS_BD,BS_SR,BS_ALTIMETER.ENABLE,BS_ALTIMETER.VALUE,BS_CURRENT.CORRECTION.ENABLE,source_file,file_number
2025-03-05 11:20:07.282,119.0,-1757.897,2838.023,-0.1,149.0,249142.84,249142.86,192000,,50.4461,20.2059,1.4125,36.9001,20.0127,242.4068,20.1847,22.6801,1524.1776,52.0,0.0,71.0,1.818,126.0,0.000232712,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.174,174
2025-03-05 11:20:08.292,,,,,,249142.72,249142.72,192000,,50.4499,20.1964,1.3801,36.9116,20.0166,242.3479,20.1894,22.68,1524.164,54.0,0.0242,72.0,1.9089,126.0,0.000232712,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.174,174
2025-03-05 11:20:09.290,,,,,,249142.72,249142.72,192000,,50.4561,20.1991,1.3323,36.9143,20.0147,241.677,20.206,22.6996,1524.1736,60.0,0.0968,65.0,1.2726,126.0,0.000232712,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.174,174
2025-03-05 11:20:10.292,,,,,,249142.72,249142.72,192000,,50.4633,20.2056,1.2896,36.9145,20.0166,241.9371,20.2153,22.6873,1524.1909,64.0,0.1452,72.0,1.9089,121.0,0.000217402,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.174,174
2025-03-05 11:20:11.292,,,,,,249142.72,249142.72,192000,,50.471,20.2095,1.282,36.9175,20.0185,242.5401,20.2186,22.6641,1524.2048,57.0,0.0605,70.0,1.7271,123.0,0.000223526,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.174,174
2025-03-05 11:20:12.291,,,,,,249142.72,249142.72,192000,,50.4766,20.2134,1.2863,36.9186,20.0205,242.9442,20.2215,22.6485,1524.2167,57.0,0.0605,66.0,1.3635,122.0,0.000220464,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.174,174
2025-03-05 11:20:13.290,,,,,,249142.72,249142.72,192000,,50.4751,20.2147,1.2922,36.9162,20.0166,243.7227,20.2225,22.6199,1524.2177,57.0,0.0605,74.0,2.0907,122.0,0.000220464,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.174,174
2025-03-05 11:20:14.289,,,,,,249142.72,249142.72,192000,0.0,50.4798,20.2166,1.3365,36.9185,20.0205,243.1633,20.2156,22.6423,1524.2262,50.0,-0.0242,67.0,1.4544,124.0,0.000226588,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.174,174
2025-03-05 11:20:15.291,,,,,,249142.73,249142.73,192000,,50.4814,20.2192,1.329,36.9175,20.0166,245.4939,20.2138,22.5584,1524.2321,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.174,174
2025-03-05 11:20:16.291,,,,,,249142.73,249142.73,192000,,50.4783,20.2186,1.339,36.9155,20.0224,241.3665,20.206,22.7112,1524.2284,60.0,0.0968,69.0,1.6362,113.0,0.000192906,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.174,174
2025-03-05 11:20:17.290,,,,,,249142.73,249142.73,192000,,50.4782,20.2192,1.3703,36.9148,20.0243,242.009,20.189,22.6927,1524.2297,52.0,0.0,67.0,1.4544,121.0,0.000217402,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.174,174
2025-03-05 11:20:18.293,,,,,,249142.73,249142.73,192000,,50.4758,20.2175,1.4002,36.9143,20.0224,242.8289,20.1843,22.6641,1524.225,56.0,0.0484,70.0,1.7271,128.0,0.000238836,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.174,174
