PLD_REALTIMECLOCK,NAV_RESOURCE,NAV_LONGITUDE,NAV_LATITUDE,NAV_DEPTH,NAV_HEADING,SD_CARD_USAGE,SSD_USAGE,ACQUISITION_FREQ,RECORDING,LEGATO_CONDUCTIVITY,LEGATO_TEMPERATURE,LEGATO_PRESSURE,LEGATO_SALINITY,LEGATO_CONDTEMP,LEGATO_CODA_DO,LEGATO_CODA_TEMPERATURE,LEGATO_CODA_CORR_PHASE,LEGATO_SOUND_VELOCITY,FLBBCD_CHL_COUNT,FLBBCD_CHL_SCALED,FLBBCD_CDOM_COUNT,FLBBCD_CDOM_SCALED,FLBBCD_BB_700_COUNT,FLBBCD_BB_700_SCALED,User_Field1,User_Field2,User_Field3,User_Field4,User_Field5,User_Field6,User_Field7,User_Field8,User_Field9,User_Field10,BS_HEADING,BS_ZB,BS_ZT,BS_PU,BS_PD,BS_BU,BS_BD,BS_SR,BS_ALTIMETER.ENABLE,BS_ALTIMETER.VALUE,BS_CURRENT.CORRECTION.ENABLE,source_file,file_number
2025-02-22 04:13:43.770,119.0,-1801.873,2837.582,0.1,324.0,248194.13,-1.0,192000,,50.4093,20.1492,1.5639,36.9195,19.8398,240.2909,20.1563,22.7647,1524.0466,60.0,0.0968,71.0,1.818,98.0,0.000146976,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.101,101
2025-02-22 04:13:44.780,,,,,,248191.66,-1.0,192000,,50.4103,20.1481,1.5489,36.9213,19.8437,241.5029,20.1559,22.7199,1524.0454,59.0,0.0847,68.0,1.5453,123.0,0.000223526,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.101,101
2025-02-22 04:13:45.779,,,,,,248191.66,-1.0,192000,,50.4099,20.1493,1.5763,36.9198,19.8418,240.836,20.1568,22.7444,1524.0474,58.0,0.0726,70.0,1.7271,100.0,0.0001531,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.101,101
2025-02-22 04:13:46.780,,,,,,248191.66,-1.0,192000,,50.4135,20.1503,1.5236,36.9219,19.8437,242.291,20.1572,22.6906,1524.0516,60.0,0.0968,70.0,1.7271,99.0,0.000150038,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.101,101
2025-02-22 04:13:47.780,,,,,,248191.66,-1.0,192000,,50.4112,20.1511,1.5097,36.9193,19.8418,240.3144,20.1574,22.7635,1524.0507,59.0,0.0847,69.0,1.6362,102.0,0.000159224,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.101,101
2025-02-22 04:13:48.778,,,,,,248191.66,-1.0,192000,,50.4106,20.1521,1.4942,36.918,19.8437,240.2245,20.1585,22.7665,1524.0517,57.0,0.0605,71.0,1.818,99.0,0.000150038,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.101,101
2025-02-22 04:13:49.779,,,,,,248191.66,-1.0,192000,,50.41,20.1509,1.495,36.9186,19.8398,240.7903,20.1587,22.7455,1524.0491,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.101,101
2025-02-22 04:13:50.779,,,,,,248191.66,-1.0,192000,,50.4073,20.151,1.4696,36.9162,19.8437,240.8458,20.1589,22.7436,1524.0463,62.0,0.121,69.0,1.6362,99.0,0.000150038,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.101,101
2025-02-22 04:13:51.779,,,,,,248191.66,-1.0,192000,,50.41,20.15,1.5238,36.9193,19.8457,240.0639,20.1587,22.7724,1524.0479,57.0,0.0605,71.0,1.818,97.0,0.000143914,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.101,101
2025-02-22 04:13:52.780,,,,,,248191.66,-1.0,192000,,50.4091,20.1492,1.5715,36.9192,19.8496,240.3208,20.1584,22.7629,1524.0464,56.0,0.0484,69.0,1.6362,102.0,0.000159224,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.101,101
