PLD_REALTIMECLOCK,NAV_RESOURCE,NAV_LONGITUDE,NAV_LATITUDE,NAV_DEPTH,NAV_HEADING,SD_CARD_USAGE,SSD_USAGE,ACQUISITION_FREQ,RECORDING,LEGATO_CONDUCTIVITY,LEGATO_TEMPERATURE,LEGATO_PRESSURE,LEGATO_SALINITY,LEGATO_CONDTEMP,LEGATO_CODA_DO,LEGATO_CODA_TEMPERATURE,LEGATO_CODA_CORR_PHASE,LEGATO_SOUND_VELOCITY,FLBBCD_CHL_COUNT,FLBBCD_CHL_SCALED,FLBBCD_CDOM_COUNT,FLBBCD_CDOM_SCALED,FLBBCD_BB_700_COUNT,FLBBCD_BB_700_SCALED,User_Field1,User_Field2,User_Field3,User_Field4,User_Field5,User_Field6,User_Field7,User_Field8,User_Field9,User_Field10,BS_HEADING,BS_ZB,BS_ZT,BS_PU,BS_PD,BS_BU,BS_BD,BS_SR,BS_ALTIMETER.ENABLE,BS_ALTIMETER.VALUE,BS_CURRENT.CORRECTION.ENABLE,source_file,file_number
2025-02-20 07:05:20.332,119.0,-1758.396,2837.237,0.3,133.0,248017.07,-1.0,192000,,50.3119,20.0583,1.7241,36.9188,19.937,240.1313,20.0625,22.7976,1523.7991,,,,,,,0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.90,90
2025-02-20 07:05:21.336,,,,,,248016.61,-1.0,192000,,50.312,20.0584,1.7036,36.9189,19.9351,240.84,20.0627,22.7713,1523.7992,61.0,0.1089,70.0,1.7271,101.0,0.000156162,0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.90,90
2025-02-20 07:05:22.338,,,,,,248016.62,-1.0,192000,0.0,50.3128,20.0585,1.6449,36.9194,19.939,241.5474,20.0625,22.7453,1523.799,60.0,0.0968,69.0,1.6362,103.0,0.000162286,0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.90,90
2025-02-20 07:05:23.340,,,,,,248016.62,-1.0,192000,,50.3136,20.0584,1.5622,36.9203,19.9409,240.3247,20.0622,22.7904,1523.7984,60.0,0.0968,71.0,1.818,104.0,0.000165348,0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.90,90
2025-02-20 07:05:24.337,,,,,,248016.63,-1.0,192000,,50.3115,20.0587,1.5153,36.9182,19.9428,240.8644,20.0627,22.7704,1523.7961,60.0,0.0968,71.0,1.818,104.0,0.000165348,0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.90,90
2025-02-20 07:05:25.339,,,,,,248016.63,-1.0,192000,,50.3124,20.0587,1.4574,36.919,19.9428,239.908,20.063,22.8056,1523.796,58.0,0.0726,70.0,1.7271,103.0,0.000162286,0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.90,90
2025-02-20 07:05:26.339,,,,,,248016.63,-1.0,192000,,50.3126,20.0585,1.4024,36.9194,19.939,241.9529,20.0626,22.7302,1523.795,61.0,0.1089,71.0,1.818,102.0,0.000159224,0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.90,90
2025-02-20 07:05:27.342,,,,,,248016.63,-1.0,192000,,50.3115,20.0582,1.3693,36.9188,19.9409,241.4799,20.0626,22.7477,1523.793,60.0,0.0968,70.0,1.7271,105.0,0.00016841,0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.90,90
2025-02-20 07:05:28.338,,,,,,248016.63,-1.0,192000,,50.3117,20.0582,1.3339,36.9189,19.937,240.1429,20.0625,22.797,1523.7925,57.0,0.0605,70.0,1.7271,100.0,0.0001531,0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.90,90
2025-02-20 07:05:29.339,,,,,,248016.63,-1.0,192000,,50.3103,20.0586,1.3324,36.9174,19.937,241.8124,20.0628,22.7355,1523.7919,58.0,0.0726,71.0,1.818,103.0,0.000162286,0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.90,90
