PLD_REALTIMECLOCK,NAV_RESOURCE,NAV_LONGITUDE,NAV_LATITUDE,NAV_DEPTH,NAV_HEADING,SD_CARD_USAGE,SSD_USAGE,ACQUISITION_FREQ,RECORDING,LEGATO_CONDUCTIVITY,LEGATO_TEMPERATURE,LEGATO_PRESSURE,LEGATO_SALINITY,LEGATO_CONDTEMP,LEGATO_CODA_DO,LEGATO_CODA_TEMPERATURE,LEGATO_CODA_CORR_PHASE,LEGATO_SOUND_VELOCITY,FLBBCD_CHL_COUNT,FLBBCD_CHL_SCALED,FLBBCD_CDOM_COUNT,FLBBCD_CDOM_SCALED,FLBBCD_BB_700_COUNT,FLBBCD_BB_700_SCALED,User_Field1,User_Field2,User_Field3,User_Field4,User_Field5,User_Field6,User_Field7,User_Field8,User_Field9,User_Field10,BS_HEADING,BS_ZB,BS_ZT,BS_PU,BS_PD,BS_BU,BS_BD,BS_SR,BS_ALTIMETER.ENABLE,BS_ALTIMETER.VALUE,BS_CURRENT.CORRECTION.ENABLE,source_file,file_number
2025-02-24 09:13:38.215,119.0,-1758.431,2835.504,0.1,142.0,248399.08,248399.08,192000,,50.4211,20.1643,1.4381,36.916,19.7133,240.6109,20.1738,22.748,1524.082,55.0,0.0363,70.0,1.7271,105.0,0.00016841,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.113,113
2025-02-24 09:13:39.467,,,,,,248396.78,-1.0,192000,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.113,113
2025-02-24 09:13:40.467,,,,,,248396.79,-1.0,192000,0.0,50.4228,20.1636,1.381,36.918,19.7153,241.3549,20.1764,22.7196,1524.0813,56.0,0.0484,69.0,1.6362,102.0,0.000159224,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.113,113
2025-02-24 09:13:41.468,,,,,,248396.79,-1.0,192000,,50.4208,20.1615,1.4078,36.9182,19.7172,240.6791,20.1767,22.7444,1524.0763,55.0,0.0363,70.0,1.7271,106.0,0.000171472,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.113,113
2025-02-24 09:13:42.468,,,,,,,248396.79,192000,,50.4235,20.1613,1.4316,36.9206,19.7153,241.0061,20.1731,22.7333,1524.0788,55.0,0.0363,68.0,1.5453,105.0,0.00016841,,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.113,113
2025-02-24 09:13:43.470,,,,,,248396.79,248396.79,192000,,50.4264,20.162,1.4782,36.9223,19.7211,240.7025,20.1738,22.7442,1524.0834,54.0,0.0242,68.0,1.5453,109.0,0.000180658,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.113,113
2025-02-24 09:13:44.470,,,,,,248396.79,248396.79,192000,,50.4231,20.1628,1.4816,36.919,19.7211,242.1633,20.1587,22.6952,1524.0819,54.0,0.0242,70.0,1.7271,103.0,0.000162286,,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.113,113
2025-02-24 09:13:45.470,,,,,,248396.79,248396.79,192000,,50.4209,20.162,1.5498,36.9178,19.7211,242.3756,20.1628,22.6862,1524.0795,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.113,113
2025-02-24 09:13:46.470,,,,,,248396.79,248396.79,192000,,50.4239,20.1625,1.553,36.9198,19.723,241.3237,20.1644,22.7243,1524.0832,55.0,0.0363,69.0,1.6362,107.0,0.000174534,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.113,113
2025-02-24 09:13:47.470,,,,,,248396.79,248396.79,192000,,50.4213,20.1623,1.5759,36.9178,19.725,242.6881,20.1659,22.6739,1524.0808,58.0,0.0726,70.0,1.7271,105.0,0.00016841,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.113,113
