PLD_REALTIMECLOCK,NAV_RESOURCE,NAV_LONGITUDE,NAV_LATITUDE,NAV_DEPTH,NAV_HEADING,SD_CARD_USAGE,SSD_USAGE,ACQUISITION_FREQ,RECORDING,LEGATO_CONDUCTIVITY,LEGATO_TEMPERATURE,LEGATO_PRESSURE,LEGATO_SALINITY,LEGATO_CONDTEMP,LEGATO_CODA_DO,LEGATO_CODA_TEMPERATURE,LEGATO_CODA_CORR_PHASE,LEGATO_SOUND_VELOCITY,FLBBCD_CHL_COUNT,FLBBCD_CHL_SCALED,FLBBCD_CDOM_COUNT,FLBBCD_CDOM_SCALED,FLBBCD_BB_700_COUNT,FLBBCD_BB_700_SCALED,User_Field1,User_Field2,User_Field3,User_Field4,User_Field5,User_Field6,User_Field7,User_Field8,User_Field9,User_Field10,BS_HEADING,BS_ZB,BS_ZT,BS_PU,BS_PD,BS_BU,BS_BD,BS_SR,BS_ALTIMETER.ENABLE,BS_ALTIMETER.VALUE,BS_CURRENT.CORRECTION.ENABLE,source_file,file_number
2025-03-03 08:15:32.858,119.0,-1759.015,2837.537,-0.0,69.0,248996.25,248994.04,192000.0,,50.0775,19.858,1.2465,36.9014,19.4635,241.7816,19.8694,22.7929,1523.22,76.0,0.2904,71.0,1.818,133.0,0.000254146,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.154,154
2025-03-03 08:15:33.103,,,,,,,,,,50.0765,19.8574,1.2036,36.9011,19.4655,243.1021,19.869,22.7446,1523.2173,76.0,0.2904,71.0,1.818,128.0,0.000238836,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.154,154
2025-03-03 08:15:34.103,,,,,,248994.04,248994.04,192000.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.154,154
2025-03-03 08:15:35.107,,,,,,248994.04,248994.05,192000.0,0.0,50.0813,19.8585,1.2695,36.9041,19.4674,241.7146,19.8691,22.7953,1523.2248,74.0,0.2662,71.0,1.818,140.0,0.00027558,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.154,154
2025-03-03 08:15:36.106,,,,,,248994.05,248994.05,192000.0,,50.0811,19.8603,1.2384,36.9023,19.4674,241.1528,19.8691,22.8161,1523.2273,74.0,0.2662,72.0,1.9089,132.0,0.000251084,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.154,154
2025-03-03 08:15:37.106,,,,,,248994.05,248994.05,192000.0,,50.0802,19.8609,1.2639,36.901,19.4674,242.0087,19.8685,22.7849,1523.2279,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.154,154
2025-03-03 08:15:38.107,,,,,,248994.05,248994.05,192000.0,,50.0813,19.862,1.2938,36.901,19.4713,241.5557,19.8691,22.8014,1523.2314,75.0,0.2783,71.0,1.818,130.0,0.00024496,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.154,154
2025-03-03 08:15:39.107,,,,,,248994.05,248994.05,192000.0,,50.078,19.8607,1.2912,36.8994,19.4713,242.3277,19.8695,22.773,1523.226,73.0,0.2541,72.0,1.9089,145.0,0.00029089,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.154,154
2025-03-03 08:15:40.108,,,,,,248994.05,248994.05,192000.0,,50.078,19.8593,1.2938,36.9006,19.4713,242.0131,19.87,22.7843,1523.2235,72.0,0.242,70.0,1.7271,142.0,0.000281704,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.154,154
2025-03-03 08:15:41.107,,,,,,248994.05,248994.05,192000.0,,50.0766,19.8579,1.3758,36.9007,19.4713,240.5852,19.8771,22.8348,1523.2211,76.0,0.2904,70.0,1.7271,132.0,0.000251084,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.154,154
2025-03-03 08:15:42.104,,,,,,248994.05,248994.05,192000.0,,50.0778,19.8588,1.3786,36.9008,19.4733,241.1607,19.8793,22.8129,1523.2238,73.0,0.2541,70.0,1.7271,131.0,0.000248022,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.154,154
2025-03-03 08:15:43.106,,,,,,248994.05,248994.05,192000.0,,50.0801,19.8595,1.4373,36.9022,19.4752,242.7308,19.8789,22.7552,1523.2283,73.0,0.2541,69.0,1.6362,125.0,0.00022965,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.154,154
2025-03-03 08:15:44.106,,,,,,248994.05,248994.05,192000.0,,50.0823,19.8603,1.4949,36.9033,19.4752,242.3083,19.8781,22.7709,1523.2327,72.0,0.242,71.0,1.818,135.0,0.00026027,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.154,154
2025-03-03 08:15:45.106,,,,,,248994.05,248994.05,192000.0,,50.0807,19.8632,1.5101,36.8993,19.4752,241.8293,19.8766,22.7892,1523.2364,79.0,0.3267,70.0,1.7271,127.0,0.000235774,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.154,154
2025-03-03 08:15:46.104,,,,,,248994.05,248994.05,192000.0,,50.0791,19.8643,1.483,36.8971,19.4792,241.2998,19.876,22.809,1523.2366,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.154,154
2025-03-03 08:15:47.107,,,,,,248994.05,248994.05,192000.0,,50.0798,19.8636,1.4818,36.8982,19.4772,242.5259,19.8757,22.764,1523.2358,73.0,0.2541,70.0,1.7271,126.0,0.000232712,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.154,154
2025-03-03 08:15:48.105,,,,,,248994.05,248994.05,192000.0,,50.0798,19.8648,1.493,36.8972,19.4772,241.449,19.8756,22.8036,1523.2382,72.0,0.242,71.0,1.818,154.0,0.000318448,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.154,154
2025-03-03 08:15:49.104,,,,,,248994.05,248994.05,192000.0,,50.0826,19.8648,1.4325,36.8996,19.4811,242.3033,19.8749,22.7723,1523.2399,73.0,0.2541,72.0,1.9089,137.0,0.000266394,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.154,154
2025-03-03 08:15:50.104,,,,,,248994.05,248994.05,192000.0,,50.0848,19.8647,1.3786,36.9015,19.4792,242.0917,19.8752,22.7799,1523.2409,73.0,0.2541,71.0,1.818,131.0,0.000248022,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.154,154
2025-03-03 08:15:51.103,,,,,,248994.06,-1.0,192000.0,,50.0841,19.8667,1.3369,36.8991,19.4811,241.4685,19.8752,22.803,1523.243,76.0,0.2904,71.0,1.818,133.0,0.000254146,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.154,154
2025-03-03 08:15:52.103,,,,,,248994.06,-1.0,192000.0,,50.08,19.8698,1.2715,36.893,19.4831,241.5012,19.8755,22.802,1523.2436,75.0,0.2783,71.0,1.818,135.0,0.00026027,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.154,154
2025-03-03 08:15:53.103,,,,,,248994.06,-1.0,192000.0,0.0,50.082,19.8658,1.2602,36.8982,19.4811,242.7327,19.8757,22.7564,1523.2382,75.0,0.2783,71.0,1.818,135.0,0.00026027,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.154,154
