PLD_REALTIMECLOCK,NAV_RESOURCE,NAV_LONGITUDE,NAV_LATITUDE,NAV_DEPTH,NAV_HEADING,SD_CARD_USAGE,SSD_USAGE,ACQUISITION_FREQ,RECORDING,LEGATO_CONDUCTIVITY,LEGATO_TEMPERATURE,LEGATO_PRESSURE,LEGATO_SALINITY,LEGATO_CONDTEMP,LEGATO_CODA_DO,LEGATO_CODA_TEMPERATURE,LEGATO_CODA_CORR_PHASE,LEGATO_SOUND_VELOCITY,FLBBCD_CHL_COUNT,FLBBCD_CHL_SCALED,FLBBCD_CDOM_COUNT,FLBBCD_CDOM_SCALED,FLBBCD_BB_700_COUNT,FLBBCD_BB_700_SCALED,User_Field1,User_Field2,User_Field3,User_Field4,User_Field5,User_Field6,User_Field7,User_Field8,User_Field9,User_Field10,BS_HEADING,BS_ZB,BS_ZT,BS_PU,BS_PD,BS_BU,BS_BD,BS_SR,BS_ALTIMETER.ENABLE,BS_ALTIMETER.VALUE,BS_CURRENT.CORRECTION.ENABLE,source_file,file_number
2025-02-28 13:13:07.131,119.0,-1759.382,2836.52,0.1,354.0,248786.48,-1.0,192000.0,,50.0998,19.8915,1.1978,36.8904,19.3442,244.4791,19.8953,22.6875,1523.2994,57.0,0.0605,77.0,2.3634,138.0,0.000269456,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.138,138
2025-02-28 13:13:08.133,,,,,,248784.3,-1.0,192000.0,,50.1029,19.8909,1.2093,36.8935,19.3461,242.6294,19.8962,22.7546,1523.3014,-67.0,-1.4399,67.0,1.4544,109.0,0.000180658,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.138,138
2025-02-28 13:13:09.132,,,,,,248784.3,-1.0,192000.0,,50.0988,19.8916,1.2619,36.8894,19.3481,242.8195,19.8947,22.7483,1523.2996,45.0,-0.0847,73.0,1.9998,144.0,0.000287828,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.138,138
2025-02-28 13:13:10.132,,,,,,248784.31,-1.0,192000.0,0.0,50.1052,19.8912,1.2483,36.895,19.3461,243.9425,19.8949,22.7069,1523.3045,50.0,-0.0242,70.0,1.7271,105.0,0.00016841,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.138,138
2025-02-28 13:13:11.133,,,,,,,248784.31,192000.0,,50.1012,19.8928,1.2523,36.8904,19.3481,243.9166,19.8959,22.7078,1523.3039,49.0,-0.0363,64.0,1.1817,142.0,0.000281704,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.138,138
2025-02-28 13:13:12.134,,,,,,248784.31,248784.31,192000.0,,50.1013,19.8931,1.3429,36.8902,19.3501,243.6936,19.8937,22.7166,1523.306,70.0,0.2178,69.0,1.6362,130.0,0.00024496,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.138,138
2025-02-28 13:13:13.134,,,,,,248784.31,248784.31,192000.0,,50.1018,19.8915,1.3819,36.892,19.3501,243.4542,19.8926,22.7256,1523.3042,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.138,138
2025-02-28 13:13:14.134,,,,,,248784.31,248784.31,192000.0,,50.1035,19.896,1.3269,36.8894,19.352,243.916,19.8939,22.7086,1523.3128,77.0,0.3025,71.0,1.818,148.0,0.000300076,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.138,138
2025-02-28 13:13:15.133,,,,,,248784.31,248784.31,192000.0,,50.1019,19.8931,1.3815,36.8907,19.354,242.4942,19.891,22.7613,1523.3072,56.0,0.0484,62.0,0.9999,128.0,0.000238836,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.138,138
2025-02-28 13:13:16.134,,,,,,248784.31,248784.31,192000.0,,50.1008,19.8913,1.4214,36.8913,19.3579,242.1692,19.8926,22.7727,1523.3035,63.0,0.1331,63.0,1.0908,146.0,0.000293952,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.138,138
