PLD_REALTIMECLOCK,NAV_RESOURCE,NAV_LONGITUDE,NAV_LATITUDE,NAV_DEPTH,NAV_HEADING,SD_CARD_USAGE,SSD_USAGE,ACQUISITION_FREQ,RECORDING,LEGATO_CONDUCTIVITY,LEGATO_TEMPERATURE,LEGATO_PRESSURE,LEGATO_SALINITY,LEGATO_CONDTEMP,LEGATO_CODA_DO,LEGATO_CODA_TEMPERATURE,LEGATO_CODA_CORR_PHASE,LEGATO_SOUND_VELOCITY,FLBBCD_CHL_COUNT,FLBBCD_CHL_SCALED,FLBBCD_CDOM_COUNT,FLBBCD_CDOM_SCALED,FLBBCD_BB_700_COUNT,FLBBCD_BB_700_SCALED,User_Field1,User_Field2,User_Field3,User_Field4,User_Field5,User_Field6,User_Field7,User_Field8,User_Field9,User_Field10,BS_HEADING,BS_ZB,BS_ZT,BS_PU,BS_PD,BS_BU,BS_BD,BS_SR,BS_ALTIMETER.ENABLE,BS_ALTIMETER.VALUE,BS_CURRENT.CORRECTION.ENABLE,source_file,file_number
2025-02-21 14:31:11.241,119.0,-1758.123,2835.656,0.1,224.0,248140.35,-1.0,192000.0,,50.9413,20.5678,1.4113,36.9894,20.1116,239.4989,20.5676,22.6732,1525.2625,54.0,0.0242,71.0,1.818,110.0,0.00018372,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.98,98
2025-02-21 14:31:12.246,,,,,,248138.65,-1.0,192000.0,,50.9404,20.5689,1.3767,36.9878,20.1116,238.9155,20.5703,22.6942,1525.2631,54.0,0.0242,72.0,1.9089,107.0,0.000174534,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.98,98
2025-02-21 14:31:13.245,,,,,,248138.65,-1.0,192000.0,,50.9385,20.568,1.3818,36.987,20.1135,240.068,20.5723,22.6509,1525.2599,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.98,98
2025-02-21 14:31:14.245,,,,,,248138.65,-1.0,192000.0,,50.9337,20.5666,1.3903,36.9843,20.1155,239.2696,20.5673,22.682,1525.2532,50.0,-0.0242,66.0,1.3635,102.0,0.000159224,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.98,98
2025-02-21 14:31:15.242,,,,,,248138.65,-1.0,192000.0,,50.932,20.5665,1.3963,36.9829,20.1155,239.2609,20.5642,22.6834,1525.2515,44.0,-0.0968,69.0,1.6362,100.0,0.0001531,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.98,98
2025-02-21 14:31:16.242,,,,,,248138.65,-1.0,192000.0,,50.9332,20.5661,1.4161,36.9843,20.1174,239.3945,20.5643,22.6783,1525.2523,48.0,-0.0484,66.0,1.3635,109.0,0.000180658,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.98,98
2025-02-21 14:31:17.243,,,,,,248138.65,-1.0,192000.0,0.0,50.9337,20.5653,1.4201,36.9854,20.1232,238.7158,20.5641,22.7035,1525.2514,54.0,0.0242,70.0,1.7271,99.0,0.000150038,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.98,98
2025-02-21 14:31:18.244,,,,,,248138.65,-1.0,192000.0,,50.9331,20.5639,1.4445,36.9861,20.1232,239.0295,20.5625,22.6923,1525.2488,52.0,0.0,73.0,1.9998,109.0,0.000180658,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.98,98
2025-02-21 14:31:19.246,,,,,,248138.65,-1.0,192000.0,,50.9312,20.5625,1.466,36.9858,20.1194,240.5016,20.5621,22.6379,1525.245,55.0,0.0363,68.0,1.5453,110.0,0.00018372,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.98,98
2025-02-21 14:31:20.245,,,,,,248138.65,-1.0,192000.0,,50.9328,20.5634,1.4614,36.9863,20.1213,238.8659,20.5637,22.698,1525.2479,51.0,-0.0121,70.0,1.7271,96.0,0.000140852,0.0,,,,,,,,,,,,,,,,,,,,,sea074.67.pld1.raw.98,98
